file,label
34708-6-0-0.wav,gun_shot
34708-6-1-0.wav,gun_shot
34708-6-2-0.wav,gun_shot
34708-6-3-0.wav,gun_shot
34708-6-4-0.wav,gun_shot
34708-6-5-0.wav,gun_shot
34771-3-0-10.wav,dog_bark
34771-3-0-14.wav,dog_bark
34771-3-0-4.wav,dog_bark
34771-3-0-5.wav,dog_bark
34866-9-0-10.wav,street_music
34866-9-0-11.wav,street_music
34866-9-0-13.wav,street_music
34866-9-0-3.wav,street_music
34866-9-0-5.wav,street_music
34866-9-0-9.wav,street_music
34871-3-11-0.wav,dog_bark
34871-3-6-0.wav,dog_bark
34871-3-8-0.wav,dog_bark
34871-3-9-0.wav,dog_bark
34872-3-0-0.wav,dog_bark
34872-3-0-1.wav,dog_bark
34872-3-0-2.wav,dog_bark
34931-3-0-0.wav,dog_bark
34952-8-0-0.wav,siren
34952-8-0-1.wav,siren
34952-8-0-2.wav,siren
34952-8-0-3.wav,siren
34952-8-0-4.wav,siren
34952-8-0-5.wav,siren
34952-8-0-6.wav,siren
34952-8-0-7.wav,siren
35296-3-0-0.wav,dog_bark
35296-3-1-0.wav,dog_bark
35296-3-2-0.wav,dog_bark
35382-0-0-0.wav,air_conditioner
35382-0-0-1.wav,air_conditioner
35548-9-0-10.wav,street_music
35548-9-0-21.wav,street_music
35548-9-0-23.wav,street_music
35548-9-1-14.wav,street_music
35548-9-2-7.wav,street_music
35548-9-2-9.wav,street_music
35549-9-0-14.wav,street_music
35549-9-0-2.wav,street_music
35549-9-0-28.wav,street_music
35549-9-0-47.wav,street_music
35549-9-0-51.wav,street_music
35549-9-0-58.wav,street_music
35628-3-0-0.wav,dog_bark
35629-3-0-0.wav,dog_bark
35629-3-1-0.wav,dog_bark
35629-3-2-0.wav,dog_bark
35629-3-3-0.wav,dog_bark
35799-6-0-0.wav,gun_shot
35800-6-0-0.wav,gun_shot
36263-9-0-12.wav,street_music
36263-9-0-13.wav,street_music
36263-9-0-17.wav,street_music
36263-9-0-2.wav,street_music
36263-9-0-3.wav,street_music
36263-9-0-5.wav,street_music
36264-9-0-0.wav,street_music
36264-9-0-1.wav,street_music
36264-9-0-10.wav,street_music
36264-9-0-2.wav,street_music
36264-9-0-5.wav,street_music
36264-9-0-7.wav,street_music
36403-6-0-0.wav,gun_shot
36429-2-0-13.wav,children_playing
36429-2-0-14.wav,children_playing
36429-2-0-15.wav,children_playing
36429-2-0-18.wav,children_playing
36429-2-0-23.wav,children_playing
36429-2-0-6.wav,children_playing
36429-2-0-7.wav,children_playing
36902-3-0-0.wav,dog_bark
36902-3-1-0.wav,dog_bark
36902-3-2-0.wav,dog_bark
37236-6-0-0.wav,gun_shot
37560-4-0-0.wav,drilling
37560-4-0-1.wav,drilling
37560-4-0-2.wav,drilling
37560-4-0-3.wav,drilling
37560-4-0-4.wav,drilling
37560-4-0-5.wav,drilling
37869-3-0-0.wav,dog_bark
37869-3-1-0.wav,dog_bark
37869-3-3-0.wav,dog_bark
37869-3-5-0.wav,dog_bark
38121-3-0-0.wav,dog_bark
38231-3-0-0.wav,dog_bark
38231-3-2-0.wav,dog_bark
38231-3-3-0.wav,dog_bark
38231-3-4-0.wav,dog_bark
38236-3-2-2.wav,dog_bark
38236-3-2-3.wav,dog_bark
38236-3-3-0.wav,dog_bark
39532-4-0-0.wav,drilling
39532-4-1-0.wav,drilling
39532-4-2-0.wav,drilling
39532-4-3-0.wav,drilling
39533-4-0-0.wav,drilling
39533-4-1-0.wav,drilling
39847-5-0-0.wav,engine_idling
39847-5-0-1.wav,engine_idling
39847-5-0-10.wav,engine_idling
39847-5-0-11.wav,engine_idling
39847-5-0-12.wav,engine_idling
39847-5-0-2.wav,engine_idling
39847-5-0-3.wav,engine_idling
39847-5-0-4.wav,engine_idling
39847-5-0-5.wav,engine_idling
39847-5-0-6.wav,engine_idling
39847-5-0-7.wav,engine_idling
39847-5-0-8.wav,engine_idling
39847-5-0-9.wav,engine_idling
39847-5-1-0.wav,engine_idling
39852-5-0-0.wav,engine_idling
39852-5-0-1.wav,engine_idling
39854-5-0-0.wav,engine_idling
39854-5-1-0.wav,engine_idling
39854-5-1-1.wav,engine_idling
39854-5-1-2.wav,engine_idling
39854-5-1-3.wav,engine_idling
39854-5-1-4.wav,engine_idling
39856-5-0-0.wav,engine_idling
39856-5-0-1.wav,engine_idling
39856-5-0-10.wav,engine_idling
39856-5-0-11.wav,engine_idling
39856-5-0-12.wav,engine_idling
39856-5-0-13.wav,engine_idling
39856-5-0-14.wav,engine_idling
39856-5-0-15.wav,engine_idling
39856-5-0-16.wav,engine_idling
39856-5-0-17.wav,engine_idling
39856-5-0-18.wav,engine_idling
39856-5-0-19.wav,engine_idling
39856-5-0-2.wav,engine_idling
39856-5-0-20.wav,engine_idling
39856-5-0-21.wav,engine_idling
39856-5-0-22.wav,engine_idling
39856-5-0-23.wav,engine_idling
39856-5-0-24.wav,engine_idling
39856-5-0-25.wav,engine_idling
39856-5-0-26.wav,engine_idling
39856-5-0-27.wav,engine_idling
39856-5-0-28.wav,engine_idling
39856-5-0-3.wav,engine_idling
39856-5-0-4.wav,engine_idling
39856-5-0-5.wav,engine_idling
39856-5-0-6.wav,engine_idling
39856-5-0-7.wav,engine_idling
39856-5-0-8.wav,engine_idling
39856-5-0-9.wav,engine_idling
39857-5-0-0.wav,engine_idling
39857-5-0-1.wav,engine_idling
39857-5-0-2.wav,engine_idling
39857-5-1-0.wav,engine_idling
39857-5-1-1.wav,engine_idling
39857-5-1-2.wav,engine_idling
39857-5-1-3.wav,engine_idling
39857-5-2-0.wav,engine_idling
39857-5-3-0.wav,engine_idling
39857-5-4-0.wav,engine_idling
39857-5-5-0.wav,engine_idling
39857-5-5-1.wav,engine_idling
39884-5-0-0.wav,engine_idling
39884-5-0-1.wav,engine_idling
39884-5-0-2.wav,engine_idling
39884-5-0-3.wav,engine_idling
39884-5-0-4.wav,engine_idling
39884-5-0-5.wav,engine_idling
39884-5-0-6.wav,engine_idling
39884-5-0-7.wav,engine_idling
39967-9-0-0.wav,street_music
39967-9-0-100.wav,street_music
39967-9-0-44.wav,street_music
39967-9-0-56.wav,street_music
39967-9-0-78.wav,street_music
39967-9-0-99.wav,street_music
39968-9-0-144.wav,street_music
39968-9-0-173.wav,street_music
39968-9-0-181.wav,street_music
39968-9-0-227.wav,street_music
39968-9-0-69.wav,street_music
39968-9-0-81.wav,street_music
39970-9-0-108.wav,street_music
39970-9-0-142.wav,street_music
39970-9-0-41.wav,street_music
39970-9-0-46.wav,street_music
39970-9-0-54.wav,street_music
39970-9-0-98.wav,street_music
40717-8-0-0.wav,siren
40717-8-0-1.wav,siren
40717-8-0-2.wav,siren
40717-8-0-3.wav,siren
40717-8-0-4.wav,siren
40717-8-0-5.wav,siren
40717-8-0-6.wav,siren
40722-8-0-0.wav,siren
40722-8-0-1.wav,siren
40722-8-0-2.wav,siren
40722-8-0-3.wav,siren
40722-8-0-4.wav,siren
40722-8-0-5.wav,siren
40722-8-0-6.wav,siren
40722-8-0-7.wav,siren
40722-8-0-8.wav,siren
41306-3-0-10.wav,dog_bark
41306-3-0-13.wav,dog_bark
41306-3-0-4.wav,dog_bark
41364-9-0-11.wav,street_music
41364-9-0-18.wav,street_music
41364-9-0-22.wav,street_music
41364-9-0-23.wav,street_music
41364-9-0-24.wav,street_music
41364-9-0-27.wav,street_music
41372-3-0-25.wav,dog_bark
41372-3-0-36.wav,dog_bark
41372-3-0-39.wav,dog_bark
41372-3-0-51.wav,dog_bark
41918-3-0-0.wav,dog_bark
41918-3-0-1.wav,dog_bark
4201-3-0-0.wav,dog_bark
4201-3-1-0.wav,dog_bark
4201-3-2-0.wav,dog_bark
4201-3-3-0.wav,dog_bark
42097-7-0-0.wav,jackhammer
42097-7-0-1.wav,jackhammer
42097-7-0-2.wav,jackhammer
42101-1-1-0.wav,car_horn
42117-8-0-0.wav,siren
42117-8-0-1.wav,siren
42117-8-0-10.wav,siren
42117-8-0-11.wav,siren
42117-8-0-12.wav,siren
42117-8-0-13.wav,siren
42117-8-0-14.wav,siren
42117-8-0-2.wav,siren
42117-8-0-3.wav,siren
42117-8-0-4.wav,siren
42117-8-0-5.wav,siren
42117-8-0-6.wav,siren
42117-8-0-7.wav,siren
42117-8-0-8.wav,siren
42117-8-0-9.wav,siren
42117-8-1-0.wav,siren
42324-4-0-0.wav,drilling
42324-4-1-0.wav,drilling
42324-4-2-0.wav,drilling
42324-4-2-1.wav,drilling
42324-4-2-2.wav,drilling
42324-4-2-3.wav,drilling
42324-4-2-4.wav,drilling
42371-3-0-0.wav,dog_bark
42937-4-0-0.wav,drilling
42937-4-0-1.wav,drilling
42937-4-0-2.wav,drilling
42953-9-0-16.wav,street_music
42953-9-0-21.wav,street_music
42953-9-0-28.wav,street_music
42953-9-0-37.wav,street_music
42953-9-0-49.wav,street_music
42953-9-0-50.wav,street_music
42954-9-0-12.wav,street_music
42954-9-0-18.wav,street_music
42954-9-0-2.wav,street_music
42954-9-0-20.wav,street_music
42954-9-0-22.wav,street_music
42954-9-0-5.wav,street_music
42955-9-0-12.wav,street_music
42955-9-0-14.wav,street_music
42955-9-0-18.wav,street_music
42955-9-0-19.wav,street_music
42955-9-0-22.wav,street_music
43784-3-0-0.wav,dog_bark
43784-3-1-0.wav,dog_bark
43786-3-0-0.wav,dog_bark
43786-3-1-0.wav,dog_bark
43787-3-0-0.wav,dog_bark
43787-3-1-0.wav,dog_bark
43787-3-2-0.wav,dog_bark
43787-3-3-0.wav,dog_bark
43802-1-0-0.wav,car_horn
43802-1-1-0.wav,car_horn
43802-1-2-0.wav,car_horn
43803-1-0-0.wav,car_horn
43805-8-0-0.wav,siren
43805-8-1-0.wav,siren
43805-8-2-0.wav,siren
43805-8-3-0.wav,siren
43805-8-4-0.wav,siren
43806-8-0-0.wav,siren
44110-3-0-0.wav,dog_bark
44110-3-1-0.wav,dog_bark
44110-3-3-0.wav,dog_bark
44110-3-4-0.wav,dog_bark
44278-1-0-0.wav,car_horn
44278-1-1-0.wav,car_horn
44325-9-0-18.wav,street_music
44325-9-0-21.wav,street_music
44325-9-0-35.wav,street_music
44325-9-0-67.wav,street_music
44325-9-0-72.wav,street_music
44325-9-0-78.wav,street_music
44735-5-0-0.wav,engine_idling
44735-5-0-1.wav,engine_idling
44736-5-0-0.wav,engine_idling
44736-5-0-1.wav,engine_idling
44737-5-0-0.wav,engine_idling
44737-5-0-1.wav,engine_idling
44737-5-0-2.wav,engine_idling
44737-5-0-3.wav,engine_idling
44831-3-0-0.wav,dog_bark
44831-3-1-0.wav,dog_bark
44831-3-2-0.wav,dog_bark
45256-1-0-0.wav,car_horn
46299-2-0-0.wav,children_playing
46299-2-0-16.wav,children_playing
46299-2-0-21.wav,children_playing
46299-2-0-22.wav,children_playing
46299-2-0-36.wav,children_playing
46299-2-0-48.wav,children_playing
46299-2-0-8.wav,children_playing
46299-2-0-9.wav,children_playing
46391-1-0-0.wav,car_horn
46391-1-1-0.wav,car_horn
46654-6-0-0.wav,gun_shot
46655-6-0-0.wav,gun_shot
46656-6-0-0.wav,gun_shot
46656-6-1-0.wav,gun_shot
46656-6-2-0.wav,gun_shot
46656-6-3-0.wav,gun_shot
46656-6-4-0.wav,gun_shot
46656-6-5-0.wav,gun_shot
46668-4-0-0.wav,drilling
46668-4-0-1.wav,drilling
46668-4-0-2.wav,drilling
46669-4-0-0.wav,drilling
46669-4-0-10.wav,drilling
46669-4-0-2.wav,drilling
46669-4-0-24.wav,drilling
46669-4-0-26.wav,drilling
46669-4-0-3.wav,drilling
46669-4-0-30.wav,drilling
46669-4-0-31.wav,drilling
46669-4-0-32.wav,drilling
46669-4-0-33.wav,drilling
46669-4-0-35.wav,drilling
46669-4-0-36.wav,drilling
46669-4-0-37.wav,drilling
46669-4-0-39.wav,drilling
46669-4-0-4.wav,drilling
46669-4-0-45.wav,drilling
46669-4-0-48.wav,drilling
46669-4-0-49.wav,drilling
46669-4-0-54.wav,drilling
46669-4-0-61.wav,drilling
46669-4-0-63.wav,drilling
46669-4-0-8.wav,drilling
46669-4-0-9.wav,drilling
46918-5-0-0.wav,engine_idling
46918-5-0-1.wav,engine_idling
46918-5-0-2.wav,engine_idling
47019-2-0-42.wav,children_playing
47019-2-0-44.wav,children_playing
47019-2-0-55.wav,children_playing
47019-2-0-65.wav,children_playing
47019-2-0-66.wav,children_playing
47019-2-0-69.wav,children_playing
47019-2-0-73.wav,children_playing
47160-0-0-0.wav,air_conditioner
47160-0-0-1.wav,air_conditioner
47160-0-0-2.wav,air_conditioner
47160-0-0-3.wav,air_conditioner
47160-0-0-4.wav,air_conditioner
47926-3-0-0.wav,dog_bark
47926-3-1-0.wav,dog_bark
47926-3-2-0.wav,dog_bark
47926-3-3-0.wav,dog_bark
4910-3-0-0.wav,dog_bark
4911-3-0-0.wav,dog_bark
4912-3-0-0.wav,dog_bark
4912-3-1-0.wav,dog_bark
4912-3-2-0.wav,dog_bark
4912-3-3-0.wav,dog_bark
4918-3-0-0.wav,dog_bark
4918-3-1-0.wav,dog_bark
4918-3-3-0.wav,dog_bark
4918-3-4-0.wav,dog_bark
49312-2-0-1.wav,children_playing
49312-2-0-10.wav,children_playing
49312-2-0-16.wav,children_playing
49312-2-0-17.wav,children_playing
49312-2-0-2.wav,children_playing
49312-2-0-5.wav,children_playing
49312-2-0-7.wav,children_playing
49313-2-0-1.wav,children_playing
49313-2-0-10.wav,children_playing
49313-2-0-13.wav,children_playing
49313-2-0-20.wav,children_playing
49313-2-0-30.wav,children_playing
49313-2-0-4.wav,children_playing
49313-2-0-9.wav,children_playing
49485-9-0-138.wav,street_music
49485-9-0-142.wav,street_music
49485-9-0-154.wav,street_music
49485-9-0-24.wav,street_music
49485-9-0-28.wav,street_music
49485-9-0-91.wav,street_music
49769-5-0-0.wav,engine_idling
49769-5-1-0.wav,engine_idling
49808-3-0-6.wav,dog_bark
49808-3-1-22.wav,dog_bark
49808-3-1-8.wav,dog_bark
49809-3-0-0.wav,dog_bark
49809-3-3-0.wav,dog_bark
49809-3-4-0.wav,dog_bark
49974-1-0-0.wav,car_horn
50223-3-0-1.wav,dog_bark
50223-3-0-10.wav,dog_bark
50223-3-0-3.wav,dog_bark
50223-3-0-6.wav,dog_bark
50413-4-0-0.wav,drilling
50413-4-0-1.wav,drilling
50413-4-0-2.wav,drilling
50413-4-0-3.wav,drilling
50414-4-0-0.wav,drilling
50414-4-0-1.wav,drilling
50415-4-0-0.wav,drilling
50415-4-0-1.wav,drilling
50416-4-0-0.wav,drilling
50416-4-0-1.wav,drilling
50416-4-0-2.wav,drilling
50454-5-0-0.wav,engine_idling
50455-5-0-0.wav,engine_idling
50612-3-0-0.wav,dog_bark
50613-3-0-0.wav,dog_bark
50614-3-0-0.wav,dog_bark
50618-6-0-0.wav,gun_shot
50629-4-0-0.wav,drilling
50629-4-0-1.wav,drilling
50629-4-1-0.wav,drilling
50629-4-1-1.wav,drilling
50629-4-1-11.wav,drilling
50629-4-1-13.wav,drilling
50629-4-1-2.wav,drilling
50629-4-1-3.wav,drilling
50629-4-1-4.wav,drilling
50629-4-1-8.wav,drilling
50629-4-1-9.wav,drilling
50629-4-2-0.wav,drilling
50629-4-3-0.wav,drilling
50629-4-4-0.wav,drilling
50629-4-4-3.wav,drilling
50629-4-4-8.wav,drilling
50629-4-4-9.wav,drilling
50661-5-0-0.wav,engine_idling
50661-5-0-1.wav,engine_idling
50661-5-0-2.wav,engine_idling
50661-5-0-3.wav,engine_idling
50661-5-0-4.wav,engine_idling
50661-5-0-5.wav,engine_idling
50668-5-0-0.wav,engine_idling
50668-5-0-1.wav,engine_idling
50668-5-0-2.wav,engine_idling
50668-5-1-0.wav,engine_idling
50668-5-2-0.wav,engine_idling
50668-5-3-0.wav,engine_idling
50668-5-4-0.wav,engine_idling
50668-5-5-0.wav,engine_idling
50668-5-5-1.wav,engine_idling
50668-5-5-2.wav,engine_idling
50668-5-6-0.wav,engine_idling
50668-5-7-0.wav,engine_idling
50885-3-0-2.wav,dog_bark
50885-3-0-3.wav,dog_bark
50885-3-0-4.wav,dog_bark
50885-3-0-5.wav,dog_bark
50898-5-0-0.wav,engine_idling
50901-0-0-0.wav,air_conditioner
50901-0-1-0.wav,air_conditioner
50901-0-1-1.wav,air_conditioner
51022-3-13-0.wav,dog_bark
51022-3-29-0.wav,dog_bark
51022-3-30-4.wav,dog_bark
51022-3-7-0.wav,dog_bark
51024-3-0-16.wav,dog_bark
51024-3-0-2.wav,dog_bark
51024-3-0-23.wav,dog_bark
51024-3-0-3.wav,dog_bark
51027-3-0-7.wav,dog_bark
51027-3-0-9.wav,dog_bark
51027-3-1-1.wav,dog_bark
51027-3-1-4.wav,dog_bark
518-4-0-0.wav,drilling
518-4-0-1.wav,drilling
518-4-0-2.wav,drilling
518-4-0-3.wav,drilling
52077-3-0-13.wav,dog_bark
52077-3-0-17.wav,dog_bark
52077-3-0-3.wav,dog_bark
52077-3-0-8.wav,dog_bark
52102-1-0-0.wav,car_horn
52171-3-2-0.wav,dog_bark
52171-3-3-0.wav,dog_bark
52171-3-6-0.wav,dog_bark
52171-3-6-1.wav,dog_bark
52284-6-0-0.wav,gun_shot
52357-6-0-0.wav,gun_shot
52411-9-0-4.wav,street_music
52411-9-0-52.wav,street_music
52411-9-0-6.wav,street_music
52411-9-0-64.wav,street_music
52411-9-0-66.wav,street_music
52411-9-0-79.wav,street_music
52441-3-0-0.wav,dog_bark
52441-3-0-13.wav,dog_bark
52441-3-0-8.wav,dog_bark
52441-3-1-2.wav,dog_bark
52633-3-0-1.wav,dog_bark
52633-3-0-2.wav,dog_bark
52633-3-0-8.wav,dog_bark
52633-3-0-9.wav,dog_bark
52740-3-0-0.wav,dog_bark
52740-3-0-1.wav,dog_bark
52740-3-0-2.wav,dog_bark
52740-3-0-3.wav,dog_bark
52882-2-0-0.wav,children_playing
52882-2-0-11.wav,children_playing
52882-2-0-3.wav,children_playing
52882-2-0-4.wav,children_playing
52882-2-0-6.wav,children_playing
52882-2-0-7.wav,children_playing
52882-2-0-8.wav,children_playing
54067-2-0-23.wav,children_playing
54067-2-0-33.wav,children_playing
54067-2-0-48.wav,children_playing
54067-2-0-60.wav,children_playing
54067-2-0-70.wav,children_playing
54067-2-0-71.wav,children_playing
54067-2-0-80.wav,children_playing
54081-9-0-24.wav,street_music
54081-9-0-47.wav,street_music
54081-9-0-56.wav,street_music
54081-9-0-87.wav,street_music
54081-9-0-93.wav,street_music
54086-1-0-0.wav,car_horn
54086-1-1-0.wav,car_horn
54086-1-2-0.wav,car_horn
54173-2-0-18.wav,children_playing
54173-2-0-2.wav,children_playing
54173-2-0-21.wav,children_playing
54173-2-0-26.wav,children_playing
54173-2-0-28.wav,children_playing
54173-2-0-4.wav,children_playing
54173-2-0-5.wav,children_playing
54173-2-0-9.wav,children_playing
54187-1-0-0.wav,car_horn
54187-1-0-1.wav,car_horn
54187-1-0-2.wav,car_horn
54187-1-0-3.wav,car_horn
54187-1-0-4.wav,car_horn
54383-0-0-0.wav,air_conditioner
54383-0-0-1.wav,air_conditioner
54383-0-0-10.wav,air_conditioner
54383-0-0-11.wav,air_conditioner
54383-0-0-2.wav,air_conditioner
54383-0-0-3.wav,air_conditioner
54383-0-0-4.wav,air_conditioner
54383-0-0-5.wav,air_conditioner
54383-0-0-6.wav,air_conditioner
54383-0-0-7.wav,air_conditioner
54383-0-0-8.wav,air_conditioner
54383-0-0-9.wav,air_conditioner
54545-3-0-0.wav,dog_bark
54545-3-0-1.wav,dog_bark
54545-3-0-2.wav,dog_bark
54697-7-0-0.wav,jackhammer
54697-7-0-1.wav,jackhammer
54697-7-0-2.wav,jackhammer
54697-7-0-3.wav,jackhammer
54697-7-0-4.wav,jackhammer
54823-3-0-0.wav,dog_bark
54823-3-1-0.wav,dog_bark
54823-3-2-1.wav,dog_bark
54858-3-0-0.wav,dog_bark
54858-3-1-2.wav,dog_bark
54858-3-2-0.wav,dog_bark
54898-8-0-0.wav,siren
54898-8-0-1.wav,siren
54898-8-0-10.wav,siren
54898-8-0-2.wav,siren
54898-8-0-3.wav,siren
54898-8-0-4.wav,siren
54898-8-0-5.wav,siren
54898-8-0-6.wav,siren
54898-8-0-7.wav,siren
54898-8-0-8.wav,siren
54898-8-0-9.wav,siren
54914-2-0-23.wav,children_playing
54914-2-0-26.wav,children_playing
54914-2-0-27.wav,children_playing
54914-2-0-3.wav,children_playing
54914-2-0-34.wav,children_playing
54914-2-0-35.wav,children_playing
54914-2-0-48.wav,children_playing
54976-4-0-0.wav,drilling
54976-4-0-1.wav,drilling
54976-4-0-2.wav,drilling
54976-4-0-3.wav,drilling
54976-4-0-4.wav,drilling
54976-4-0-5.wav,drilling
54976-4-0-6.wav,drilling
54976-4-0-7.wav,drilling
54976-4-0-8.wav,drilling
54976-4-0-9.wav,drilling
54976-4-1-0.wav,drilling
54976-4-1-1.wav,drilling
54976-4-1-2.wav,drilling
54976-4-1-3.wav,drilling
55013-3-0-1.wav,dog_bark
55013-3-0-3.wav,dog_bark
55013-3-0-4.wav,dog_bark
55013-3-0-7.wav,dog_bark
55018-0-0-102.wav,air_conditioner
55018-0-0-106.wav,air_conditioner
55018-0-0-110.wav,air_conditioner
55018-0-0-116.wav,air_conditioner
55018-0-0-121.wav,air_conditioner
55018-0-0-145.wav,air_conditioner
55018-0-0-146.wav,air_conditioner
55018-0-0-148.wav,air_conditioner
55018-0-0-162.wav,air_conditioner
55018-0-0-194.wav,air_conditioner
55018-0-0-2.wav,air_conditioner
55018-0-0-209.wav,air_conditioner
55018-0-0-246.wav,air_conditioner
55018-0-0-248.wav,air_conditioner
55018-0-0-26.wav,air_conditioner
55018-0-0-37.wav,air_conditioner
55018-0-0-44.wav,air_conditioner
55018-0-0-49.wav,air_conditioner
55018-0-0-8.wav,air_conditioner
55018-0-0-84.wav,air_conditioner
55018-0-0-87.wav,air_conditioner
55018-0-0-92.wav,air_conditioner
55018-0-0-93.wav,air_conditioner
55020-4-0-0.wav,drilling
55020-4-0-1.wav,drilling
55020-4-0-10.wav,drilling
55020-4-0-11.wav,drilling
55020-4-0-12.wav,drilling
55020-4-0-13.wav,drilling
55020-4-0-14.wav,drilling
55020-4-0-2.wav,drilling
55020-4-0-3.wav,drilling
55020-4-0-4.wav,drilling
55020-4-0-5.wav,drilling
55020-4-0-6.wav,drilling
55020-4-0-7.wav,drilling
55020-4-0-8.wav,drilling
55020-4-0-9.wav,drilling
55728-9-0-14.wav,street_music
55728-9-0-28.wav,street_music
55728-9-0-30.wav,street_music
55728-9-0-34.wav,street_music
55728-9-0-67.wav,street_music
55728-9-0-8.wav,street_music
56385-0-0-0.wav,air_conditioner
56385-0-0-1.wav,air_conditioner
56385-0-0-2.wav,air_conditioner
57105-3-0-1.wav,dog_bark
57105-3-1-0.wav,dog_bark
57105-3-4-2.wav,dog_bark
57105-3-4-4.wav,dog_bark
57320-0-0-0.wav,air_conditioner
57320-0-0-10.wav,air_conditioner
57320-0-0-11.wav,air_conditioner
57320-0-0-13.wav,air_conditioner
57320-0-0-15.wav,air_conditioner
57320-0-0-21.wav,air_conditioner
57320-0-0-22.wav,air_conditioner
57320-0-0-24.wav,air_conditioner
57320-0-0-27.wav,air_conditioner
57320-0-0-31.wav,air_conditioner
57320-0-0-32.wav,air_conditioner
57320-0-0-33.wav,air_conditioner
57320-0-0-34.wav,air_conditioner
57320-0-0-36.wav,air_conditioner
57320-0-0-37.wav,air_conditioner
57320-0-0-38.wav,air_conditioner
57320-0-0-39.wav,air_conditioner
57320-0-0-4.wav,air_conditioner
57320-0-0-42.wav,air_conditioner
57320-0-0-45.wav,air_conditioner
57320-0-0-5.wav,air_conditioner
57320-0-0-6.wav,air_conditioner
57320-0-0-7.wav,air_conditioner
57320-0-0-9.wav,air_conditioner
57323-8-0-0.wav,siren
57323-8-0-1.wav,siren
57323-8-0-10.wav,siren
57323-8-0-11.wav,siren
57323-8-0-2.wav,siren
57323-8-0-3.wav,siren
57323-8-0-4.wav,siren
57323-8-0-5.wav,siren
57323-8-0-6.wav,siren
57323-8-0-7.wav,siren
57323-8-0-8.wav,siren
57323-8-0-9.wav,siren
57323-8-2-0.wav,siren
57553-3-0-0.wav,dog_bark
57553-3-1-0.wav,dog_bark
57553-3-2-0.wav,dog_bark
57584-4-0-0.wav,drilling
57584-4-0-1.wav,drilling
57584-4-0-2.wav,drilling
57584-4-0-3.wav,drilling
57584-4-0-4.wav,drilling
57584-4-0-5.wav,drilling
57584-4-0-6.wav,drilling
57584-4-0-7.wav,drilling
57584-4-0-8.wav,drilling
57596-3-0-0.wav,dog_bark
57596-3-1-0.wav,dog_bark
57607-1-0-0.wav,car_horn
57696-4-0-0.wav,drilling
57696-4-0-1.wav,drilling
57696-4-0-2.wav,drilling
57696-4-0-3.wav,drilling
57696-4-0-4.wav,drilling
57696-4-0-5.wav,drilling
58005-4-0-13.wav,drilling
58005-4-0-17.wav,drilling
58005-4-0-23.wav,drilling
58005-4-0-24.wav,drilling
58005-4-0-26.wav,drilling
58005-4-0-30.wav,drilling
58005-4-0-32.wav,drilling
58005-4-0-34.wav,drilling
58005-4-0-40.wav,drilling
58005-4-0-41.wav,drilling
58005-4-0-44.wav,drilling
58005-4-0-45.wav,drilling
58005-4-0-51.wav,drilling
58005-4-0-55.wav,drilling
58005-4-0-63.wav,drilling
58005-4-0-68.wav,drilling
58005-4-0-70.wav,drilling
58005-4-0-76.wav,drilling
58202-1-0-0.wav,car_horn
58382-3-0-0.wav,dog_bark
58806-0-0-0.wav,air_conditioner
58857-2-0-10.wav,children_playing
58857-2-0-12.wav,children_playing
58857-2-0-13.wav,children_playing
58857-2-0-14.wav,children_playing
58857-2-0-16.wav,children_playing
58857-2-0-25.wav,children_playing
58857-2-0-7.wav,children_playing
58857-2-0-8.wav,children_playing
58937-4-0-0.wav,drilling
58937-4-0-12.wav,drilling
58937-4-0-13.wav,drilling
58937-4-0-2.wav,drilling
58937-4-0-4.wav,drilling
58937-4-0-7.wav,drilling
58937-4-1-0.wav,drilling
58937-4-1-1.wav,drilling
58937-4-2-10.wav,drilling
58937-4-2-2.wav,drilling
58937-4-2-9.wav,drilling
58937-4-3-6.wav,drilling
58937-4-3-9.wav,drilling
58937-4-4-1.wav,drilling
58937-4-5-2.wav,drilling
58937-4-5-4.wav,drilling
59037-2-0-6.wav,children_playing
59037-2-1-2.wav,children_playing
59037-2-1-3.wav,children_playing
59037-2-2-0.wav,children_playing
59037-2-3-0.wav,children_playing
59037-2-4-3.wav,children_playing
59037-2-4-5.wav,children_playing
59037-2-4-8.wav,children_playing
59277-0-0-0.wav,air_conditioner
59277-0-0-1.wav,air_conditioner
59277-0-0-2.wav,air_conditioner
59277-0-0-3.wav,air_conditioner
59277-0-0-4.wav,air_conditioner
59277-0-0-5.wav,air_conditioner
59277-0-0-6.wav,air_conditioner
59277-0-0-7.wav,air_conditioner
59513-3-0-0.wav,dog_bark
59513-3-0-1.wav,dog_bark
59513-3-0-3.wav,dog_bark
59513-3-0-4.wav,dog_bark
59594-4-0-0.wav,drilling
59594-4-0-1.wav,drilling
59594-4-0-2.wav,drilling
59594-4-0-3.wav,drilling
59594-4-0-4.wav,drilling
59595-4-0-0.wav,drilling
59595-4-0-1.wav,drilling
59800-3-0-0.wav,dog_bark
59800-3-1-0.wav,dog_bark
59800-3-2-0.wav,dog_bark
59800-3-3-1.wav,dog_bark
60591-2-0-11.wav,children_playing
60591-2-0-12.wav,children_playing
60591-2-0-15.wav,children_playing
60591-2-0-16.wav,children_playing
60591-2-0-2.wav,children_playing
60591-2-0-4.wav,children_playing
60591-2-0-7.wav,children_playing
60591-2-0-8.wav,children_playing
60605-9-0-34.wav,street_music
